window_start,event_count_scaled,fail_success_ratio_scaled,mean_hour_scaled,after_hours_ratio_scaled,weekend_ratio_scaled,msg_connection_count_scaled,msg_open_count_scaled,port_mean_scaled,mean_inter_event_time_scaled,peak_events_per_min_scaled,burstiness_index_scaled,events_per_min_std_scaled,top_tag_1_freq_scaled,top_tag_2_freq_scaled,top_tag_1_info_scaled,top_tag_1_error_scaled,actor_ip_encoded,dbscan_cluster,dbscan_silhouette_score,isolation_forest_score,isolation_forest_anomaly,isolation_forest_top_anomaly,pca_component_1,pca_component_2,processing_timestamp
1900-07-08 00:30:00+00:00,-0.25336491509502124,-0.11624763874381923,-1.0358825432161578,0.8864052604279182,2.8939592256975564,1.7167901505579042,-0.634922516329903,-0.5373964143394807,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,44,-1,-1,0.11654332972101356,0,False,17.074043703353347,0.014086196081403388,2025-10-02T10:30:21.960501
1900-07-01 11:35:00+00:00,-0.25336491509502124,-0.11624763874381923,0.41752408629630855,-1.1281521496355322,2.8939592256975564,1.7167901505579042,-0.634922516329903,4.063552947886193,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,45,-1,-1,0.07484035778921239,0,False,18.170795350736206,-2.4059467338322205,2025-10-02T10:30:21.960501
1900-07-05 12:00:00+00:00,-0.25336491509502124,-0.11624763874381923,0.5496519617065327,-1.1281521496355322,-0.345547370232544,1.7167901505579042,-0.634922516329903,4.063552947886193,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,46,-1,-1,0.14764429389727962,0,False,19.14720607846725,-1.9331710891615062,2025-10-02T10:30:21.960501
1900-07-03 13:50:00+00:00,-0.25336491509502124,-0.11624763874381923,0.6817798371167569,-1.1281521496355322,-0.345547370232544,1.7167901505579042,-0.634922516329903,4.063552947886193,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,47,-1,-1,0.1391372902042875,0,False,20.14785165032688,-1.9551593029053569,2025-10-02T10:30:21.960501
1900-07-04 01:35:00+00:00,-0.25336491509502124,-0.11624763874381923,-0.9037546678059336,0.8864052604279182,-0.345547370232544,-0.5824823725107175,-0.634922516329903,-6.978188705261221e-18,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,48,-1,-1,0.22467111744562968,0,False,20.978240093966573,0.9441861056376708,2025-10-02T10:30:21.960501
1900-07-03 18:45:00+00:00,-0.25336491509502124,-0.11624763874381923,1.342419214167878,-1.1281521496355322,-0.345547370232544,-0.5824823725107175,-0.634922516329903,-6.978188705261221e-18,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,49,-1,-1,0.23460065309772837,0,False,22.017340423764466,-0.7183157548436058,2025-10-02T10:30:21.960501
1900-07-05 02:40:00+00:00,-0.25336491509502124,-0.11624763874381923,-0.7716267923957093,0.8864052604279182,-0.345547370232544,-0.5824823725107175,-0.634922516329903,-6.978188705261221e-18,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,50,-1,-1,0.23656991426657453,0,False,22.977573119966035,0.951434453447683,2025-10-02T10:30:21.960501
1900-07-04 02:35:00+00:00,-0.25336491509502124,-0.11624763874381923,-0.7716267923957093,0.8864052604279182,-0.345547370232544,-0.5824823725107175,-0.634922516329903,-6.978188705261221e-18,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,51,-1,-1,0.23314590162335452,0,False,23.976260574105865,0.980671015001546,2025-10-02T10:30:21.960501
1900-07-06 19:15:00+00:00,-0.25336491509502124,-0.11624763874381923,1.4745470895781023,0.8864052604279182,-0.345547370232544,-0.5824823725107175,-0.634922516329903,-6.978188705261221e-18,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,52,-1,-1,0.2189994832576948,0,False,25.008236029482486,0.13908639649427348,2025-10-02T10:30:21.960501
1900-07-04 21:45:00+00:00,-0.25336491509502124,-0.11624763874381923,1.7388028403985505,0.8864052604279182,-0.345547370232544,-0.5824823725107175,-0.634922516329903,-6.978188705261221e-18,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,53,-1,-1,0.20295525857818336,0,False,26.010839719061938,0.06587340745270955,2025-10-02T10:30:21.960501
1900-07-03 14:35:00+00:00,-0.25336491509502124,-0.11624763874381923,0.8139077125269811,-1.1281521496355322,-0.345547370232544,-0.5824823725107175,-0.634922516329903,-6.978188705261221e-18,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,54,-1,-1,0.23351557829408015,0,False,27.002945223584337,-0.3672338458834351,2025-10-02T10:30:21.960501
1900-07-03 15:40:00+00:00,-0.25336491509502124,-0.11624763874381923,0.9460355879372053,-1.1281521496355322,-0.345547370232544,-0.5824823725107175,-0.634922516329903,-6.978188705261221e-18,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,55,-1,-1,0.2276878177624399,0,False,28.00359079544396,-0.38922205962728634,2025-10-02T10:30:21.960501
1900-07-01 11:45:00+00:00,-0.25336491509502124,-0.11624763874381923,0.41752408629630855,-1.1281521496355322,2.8939592256975564,1.7167901505579042,-0.634922516329903,-0.5373964143394807,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,0.40731138607062056,0.0,-0.7284313590846837,3.7416573867739413,56,-1,-1,0.0367260971352007,0,False,29.15478085896818,-1.5665735312978166,2025-10-02T10:30:21.960501
1900-07-03 21:30:00+00:00,-0.25336491509502124,-0.11624763874381923,1.7388028403985505,0.8864052604279182,-0.345547370232544,1.7167901505579042,-0.634922516329903,-0.41741476071247496,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,57,-1,-1,0.1412788064191678,0,False,30.075676020264634,-0.2145644192858563,2025-10-02T10:30:21.960501
1900-07-04 20:50:00+00:00,-0.25336491509502124,-0.11624763874381923,1.6066749649883265,0.8864052604279182,-0.345547370232544,1.7167901505579042,-0.634922516329903,2.106827357054585,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,58,-1,-1,0.08455619887518595,0,False,31.110480642787646,-0.7183334294850472,2025-10-02T10:30:21.960501
1900-07-03 16:25:00+00:00,-0.25336491509502124,-0.11624763874381923,1.0781634633474295,-1.1281521496355322,-0.345547370232544,1.7167901505579042,-0.634922516329903,2.106827357054585,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,0.40731138607062056,0.0,-0.7284313590846837,3.7416573867739413,59,-1,-1,0.048399288195969725,0,False,32.176284037067234,-1.8522237044910534,2025-10-02T10:30:21.960501
